inviter_id,cate_id,cate_interaction_freq
6323e6eb78f3a49f1dd635c6b397ff8d,121480026,1
63244749128f0b473bfbf231639f6979,122354006,1
63244749128f0b473bfbf231639f6979,124304002,1
63244749128f0b473bfbf231639f6979,201797801,1
63244749128f0b473bfbf231639f6979,50000347,2
63244749128f0b473bfbf231639f6979,50001709,1
63244749128f0b473bfbf231639f6979,50006889,1
63244749128f0b473bfbf231639f6979,50008916,6
63244749128f0b473bfbf231639f6979,50011975,1
63244749128f0b473bfbf231639f6979,50023740,2
633485afbab63ecb93f217b62cc1f815,50011980,1
6334b942fe275bb67aa9856e744e3e64,121384036,1
6334b942fe275bb67aa9856e744e3e64,122738002,1
6334b942fe275bb67aa9856e744e3e64,126054001,1
6334b942fe275bb67aa9856e744e3e64,201157610,1
6334b942fe275bb67aa9856e744e3e64,201163407,1
6334b942fe275bb67aa9856e744e3e64,201294501,1
6334b942fe275bb67aa9856e744e3e64,201663213,1
6334b942fe275bb67aa9856e744e3e64,201799002,1
6334b942fe275bb67aa9856e744e3e64,201802301,2
6334b942fe275bb67aa9856e744e3e64,201830104,1
6334b942fe275bb67aa9856e744e3e64,217309,1
6334b942fe275bb67aa9856e744e3e64,3035,1
6334b942fe275bb67aa9856e744e3e64,50001709,1
6334b942fe275bb67aa9856e744e3e64,50001866,1
6334b942fe275bb67aa9856e744e3e64,50005818,1
6334b942fe275bb67aa9856e744e3e64,50005935,1
6334b942fe275bb67aa9856e744e3e64,50007048,1
6334b942fe275bb67aa9856e744e3e64,50008755,3
6334b942fe275bb67aa9856e744e3e64,50010850,1
6334b942fe275bb67aa9856e744e3e64,50011123,2
6334b942fe275bb67aa9856e744e3e64,50012027,3
6334b942fe275bb67aa9856e744e3e64,50012089,3
6334b942fe275bb67aa9856e744e3e64,50013512,1
6334b942fe275bb67aa9856e744e3e64,50020107,1
6334b942fe275bb67aa9856e744e3e64,50020610,1
6334b942fe275bb67aa9856e744e3e64,50020816,1
6334b942fe275bb67aa9856e744e3e64,50021907,1
6334b942fe275bb67aa9856e744e3e64,50022250,1
6334b942fe275bb67aa9856e744e3e64,50022737,1
6334b942fe275bb67aa9856e744e3e64,50023293,1
6334b942fe275bb67aa9856e744e3e64,50025055,1
6334b942fe275bb67aa9856e744e3e64,50150002,1
6334b942fe275bb67aa9856e744e3e64,50444010,1
633c40e2fa72a2c9c8739d3ddb886233,110210,1
633c40e2fa72a2c9c8739d3ddb886233,121410016,1
633c40e2fa72a2c9c8739d3ddb886233,121412004,1
633c40e2fa72a2c9c8739d3ddb886233,121418013,2
633c40e2fa72a2c9c8739d3ddb886233,122312004,1
633c40e2fa72a2c9c8739d3ddb886233,122690003,2
633c40e2fa72a2c9c8739d3ddb886233,125030021,1
633c40e2fa72a2c9c8739d3ddb886233,126492001,4
633c40e2fa72a2c9c8739d3ddb886233,150704,5
633c40e2fa72a2c9c8739d3ddb886233,162104,1
633c40e2fa72a2c9c8739d3ddb886233,162116,1
633c40e2fa72a2c9c8739d3ddb886233,162201,1
633c40e2fa72a2c9c8739d3ddb886233,1623,2
633c40e2fa72a2c9c8739d3ddb886233,1629,10
633c40e2fa72a2c9c8739d3ddb886233,201274097,1
633c40e2fa72a2c9c8739d3ddb886233,201284013,1
633c40e2fa72a2c9c8739d3ddb886233,201410704,1
633c40e2fa72a2c9c8739d3ddb886233,201412701,1
633c40e2fa72a2c9c8739d3ddb886233,201581901,1
633c40e2fa72a2c9c8739d3ddb886233,201692401,1
633c40e2fa72a2c9c8739d3ddb886233,201777002,1
633c40e2fa72a2c9c8739d3ddb886233,201797801,1
633c40e2fa72a2c9c8739d3ddb886233,201799002,7
633c40e2fa72a2c9c8739d3ddb886233,213203,5
633c40e2fa72a2c9c8739d3ddb886233,217305,1
633c40e2fa72a2c9c8739d3ddb886233,250804,1
633c40e2fa72a2c9c8739d3ddb886233,3035,15
633c40e2fa72a2c9c8739d3ddb886233,50000436,6
633c40e2fa72a2c9c8739d3ddb886233,50000671,1
633c40e2fa72a2c9c8739d3ddb886233,50006119,1
633c40e2fa72a2c9c8739d3ddb886233,50007003,1
633c40e2fa72a2c9c8739d3ddb886233,50007215,1
633c40e2fa72a2c9c8739d3ddb886233,50008056,3
633c40e2fa72a2c9c8739d3ddb886233,50008890,3
633c40e2fa72a2c9c8739d3ddb886233,50008898,3
633c40e2fa72a2c9c8739d3ddb886233,50010158,5
633c40e2fa72a2c9c8739d3ddb886233,50010159,1
633c40e2fa72a2c9c8739d3ddb886233,50010167,3
633c40e2fa72a2c9c8739d3ddb886233,50010535,1
633c40e2fa72a2c9c8739d3ddb886233,50010850,5
633c40e2fa72a2c9c8739d3ddb886233,50011277,3
633c40e2fa72a2c9c8739d3ddb886233,50011977,1
633c40e2fa72a2c9c8739d3ddb886233,50011979,1
633c40e2fa72a2c9c8739d3ddb886233,50012010,2
633c40e2fa72a2c9c8739d3ddb886233,50012049,1
633c40e2fa72a2c9c8739d3ddb886233,50012307,1
633c40e2fa72a2c9c8739d3ddb886233,50012406,2
633c40e2fa72a2c9c8739d3ddb886233,50012939,3
633c40e2fa72a2c9c8739d3ddb886233,50012941,1
633c40e2fa72a2c9c8739d3ddb886233,50012942,1
633c40e2fa72a2c9c8739d3ddb886233,50012943,1
633c40e2fa72a2c9c8739d3ddb886233,50012960,2
633c40e2fa72a2c9c8739d3ddb886233,50013865,3
633c40e2fa72a2c9c8739d3ddb886233,50013870,3
633c40e2fa72a2c9c8739d3ddb886233,50015272,1
633c40e2fa72a2c9c8739d3ddb886233,50016738,1
633c40e2fa72a2c9c8739d3ddb886233,50019645,1
633c40e2fa72a2c9c8739d3ddb886233,50019647,1
633c40e2fa72a2c9c8739d3ddb886233,50021285,1
633c40e2fa72a2c9c8739d3ddb886233,50022470,1
633c40e2fa72a2c9c8739d3ddb886233,50023034,2
633c40e2fa72a2c9c8739d3ddb886233,50023745,1
633c40e2fa72a2c9c8739d3ddb886233,50026823,1
633c40e2fa72a2c9c8739d3ddb886233,50158004,1
633f51f3954e0718b4ee012a89103233,126604009,54
633f51f3954e0718b4ee012a89103233,201159706,64
633f51f3954e0718b4ee012a89103233,201161513,1
633f51f3954e0718b4ee012a89103233,50013026,71
633f51f3954e0718b4ee012a89103233,50025054,2
63404f918ae569196200d9cf37573d89,213205,1
63404f918ae569196200d9cf37573d89,50020676,1
634755876e37d47d93a5e568613ab867,50012392,1
634f29ca04f1953a1f7794fc4cb607d0,121454006,1
634f29ca04f1953a1f7794fc4cb607d0,201774302,1
634f29ca04f1953a1f7794fc4cb607d0,3035,3
634f29ca04f1953a1f7794fc4cb607d0,50000671,2
634f29ca04f1953a1f7794fc4cb607d0,50001732,1
634f29ca04f1953a1f7794fc4cb607d0,50006889,1
634f29ca04f1953a1f7794fc4cb607d0,50011996,1
63507151203c3b60ded8bd0f7a09f6e7,201581601,5
63507151203c3b60ded8bd0f7a09f6e7,201775802,5
63507151203c3b60ded8bd0f7a09f6e7,50006846,44
63507151203c3b60ded8bd0f7a09f6e7,50008882,2
63507151203c3b60ded8bd0f7a09f6e7,50010158,2
63507151203c3b60ded8bd0f7a09f6e7,50012333,3
63507151203c3b60ded8bd0f7a09f6e7,50016673,1
6354e0b4ed09a573f278207a0dec56dc,162205,1
6354e0b4ed09a573f278207a0dec56dc,162703,1
6354e0b4ed09a573f278207a0dec56dc,201799002,1
6354e0b4ed09a573f278207a0dec56dc,50005050,1
6354e0b4ed09a573f278207a0dec56dc,50010789,1
6354e0b4ed09a573f278207a0dec56dc,50011978,1
6354e0b4ed09a573f278207a0dec56dc,50011993,2
6358ac56b01c517341f22047624a5c17,50008612,1
6358ac56b01c517341f22047624a5c17,50008898,1
635a33f827d2a645a6db1ad581357798,50010807,1
6360b99dc86207e3c01aed1b31fe024a,162404,1
6360b99dc86207e3c01aed1b31fe024a,50010850,3
6360b99dc86207e3c01aed1b31fe024a,50016429,1
6360b99dc86207e3c01aed1b31fe024a,50019998,1
6360b99dc86207e3c01aed1b31fe024a,50020797,1
6360b99dc86207e3c01aed1b31fe024a,50020810,2
6360b99dc86207e3c01aed1b31fe024a,50025787,1
6369591e792d39552b64e171a578a6cf,121406024,1
6369591e792d39552b64e171a578a6cf,125214001,1
6369591e792d39552b64e171a578a6cf,127678003,1
6369591e792d39552b64e171a578a6cf,201161513,1
6369591e792d39552b64e171a578a6cf,201294501,1
6369591e792d39552b64e171a578a6cf,201336602,1
6369591e792d39552b64e171a578a6cf,201827415,1
6369591e792d39552b64e171a578a6cf,217309,3
6369591e792d39552b64e171a578a6cf,50000436,1
6369591e792d39552b64e171a578a6cf,50000563,1
6369591e792d39552b64e171a578a6cf,50000583,1
6369591e792d39552b64e171a578a6cf,50005270,1
6369591e792d39552b64e171a578a6cf,50012089,1
6369591e792d39552b64e171a578a6cf,50014897,1
6369591e792d39552b64e171a578a6cf,50015744,1
6369591e792d39552b64e171a578a6cf,50020395,1
6369591e792d39552b64e171a578a6cf,50020835,1
6369591e792d39552b64e171a578a6cf,50021040,2
6369591e792d39552b64e171a578a6cf,50024678,1
637023c3b52b261caa3cacbbc4a0bd17,121412004,1
637023c3b52b261caa3cacbbc4a0bd17,121476004,1
637023c3b52b261caa3cacbbc4a0bd17,122654005,1
637023c3b52b261caa3cacbbc4a0bd17,123216004,1
637023c3b52b261caa3cacbbc4a0bd17,124964004,1
637023c3b52b261caa3cacbbc4a0bd17,1402,3
637023c3b52b261caa3cacbbc4a0bd17,162104,1
637023c3b52b261caa3cacbbc4a0bd17,200836002,1
637023c3b52b261caa3cacbbc4a0bd17,201160707,1
637023c3b52b261caa3cacbbc4a0bd17,50009826,1
637023c3b52b261caa3cacbbc4a0bd17,50011123,1
637023c3b52b261caa3cacbbc4a0bd17,50012652,6
637023c3b52b261caa3cacbbc4a0bd17,50012656,1
637023c3b52b261caa3cacbbc4a0bd17,50012657,1
637023c3b52b261caa3cacbbc4a0bd17,50016451,1
637023c3b52b261caa3cacbbc4a0bd17,50019298,1
637023c3b52b261caa3cacbbc4a0bd17,50024103,1
637023c3b52b261caa3cacbbc4a0bd17,50050383,1
637023c3b52b261caa3cacbbc4a0bd17,50072007,1
637023c3b52b261caa3cacbbc4a0bd17,50088003,2
637023c3b52b261caa3cacbbc4a0bd17,50090007,1
637023c3b52b261caa3cacbbc4a0bd17,50108005,1
6371b61c618720ff6c3a0d56295062a2,150704,2
6371b61c618720ff6c3a0d56295062a2,201334602,1
6371b61c618720ff6c3a0d56295062a2,50000436,1
6371b61c618720ff6c3a0d56295062a2,50005050,1
6371b61c618720ff6c3a0d56295062a2,50015756,1
6371b61c618720ff6c3a0d56295062a2,50016744,1
6371b61c618720ff6c3a0d56295062a2,50634003,3
6372c8e97855f00addeff6e0f1585d5e,201158107,1
6372c8e97855f00addeff6e0f1585d5e,50012325,1
6372c8e97855f00addeff6e0f1585d5e,50012341,1
6372c8e97855f00addeff6e0f1585d5e,50022351,1
6372c8e97855f00addeff6e0f1585d5e,50023149,1
637a27a372ea29d33c192c76b4188835,121452038,1
637a27a372ea29d33c192c76b4188835,50012406,1
6380a9d9fcf16ce1b1473b1e61b53d80,121434005,2
6380a9d9fcf16ce1b1473b1e61b53d80,121458013,2
6380a9d9fcf16ce1b1473b1e61b53d80,201304009,1
6380a9d9fcf16ce1b1473b1e61b53d80,201565512,2
6380a9d9fcf16ce1b1473b1e61b53d80,201802301,2
6380a9d9fcf16ce1b1473b1e61b53d80,302910,8
6380a9d9fcf16ce1b1473b1e61b53d80,50000697,2
6380a9d9fcf16ce1b1473b1e61b53d80,50001865,2
6380a9d9fcf16ce1b1473b1e61b53d80,50001866,2
6380a9d9fcf16ce1b1473b1e61b53d80,50004998,2
6380a9d9fcf16ce1b1473b1e61b53d80,50006010,2
6380a9d9fcf16ce1b1473b1e61b53d80,50006765,6
6380a9d9fcf16ce1b1473b1e61b53d80,50006770,2
6380a9d9fcf16ce1b1473b1e61b53d80,50007068,3
6380a9d9fcf16ce1b1473b1e61b53d80,50008881,4
6380a9d9fcf16ce1b1473b1e61b53d80,50009283,2
6380a9d9fcf16ce1b1473b1e61b53d80,50012505,2
6380a9d9fcf16ce1b1473b1e61b53d80,50022395,1
6380a9d9fcf16ce1b1473b1e61b53d80,50025895,2
63853043af818550d94cc753421506c9,121540009,1
63853043af818550d94cc753421506c9,122692006,1
63853043af818550d94cc753421506c9,125024006,1
63853043af818550d94cc753421506c9,1629,20
63853043af818550d94cc753421506c9,50000561,2
63853043af818550d94cc753421506c9,50006024,2
63853043af818550d94cc753421506c9,50021927,1
63853043af818550d94cc753421506c9,50023517,1
63853043af818550d94cc753421506c9,50024799,1
63853043af818550d94cc753421506c9,50026468,1
638562302d21c9912f4d28cdacd7c277,50011039,1
638562302d21c9912f4d28cdacd7c277,50050720,3
6396157e7c930eb1355abb560b514b2a,121364004,2
6396157e7c930eb1355abb560b514b2a,121364013,1
6396157e7c930eb1355abb560b514b2a,121366028,1
6396157e7c930eb1355abb560b514b2a,121388028,1
6396157e7c930eb1355abb560b514b2a,121418019,1
6396157e7c930eb1355abb560b514b2a,121426007,1
6396157e7c930eb1355abb560b514b2a,121452008,1
6396157e7c930eb1355abb560b514b2a,121460031,1
6396157e7c930eb1355abb560b514b2a,121466005,1
6396157e7c930eb1355abb560b514b2a,121540009,2
6396157e7c930eb1355abb560b514b2a,201230507,2
6396157e7c930eb1355abb560b514b2a,211104,1
6396157e7c930eb1355abb560b514b2a,50000671,2
6396157e7c930eb1355abb560b514b2a,50000814,1
6396157e7c930eb1355abb560b514b2a,50003458,1
6396157e7c930eb1355abb560b514b2a,50005480,1
6396157e7c930eb1355abb560b514b2a,50005964,1
6396157e7c930eb1355abb560b514b2a,50006024,1
6396157e7c930eb1355abb560b514b2a,50006858,1
6396157e7c930eb1355abb560b514b2a,50006993,4
6396157e7c930eb1355abb560b514b2a,50008703,1
6396157e7c930eb1355abb560b514b2a,50009531,1
6396157e7c930eb1355abb560b514b2a,50009829,2
6396157e7c930eb1355abb560b514b2a,50010518,1
6396157e7c930eb1355abb560b514b2a,50010537,1
6396157e7c930eb1355abb560b514b2a,50010540,2
6396157e7c930eb1355abb560b514b2a,50010548,1
6396157e7c930eb1355abb560b514b2a,50010895,2
6396157e7c930eb1355abb560b514b2a,50011415,1
6396157e7c930eb1355abb560b514b2a,50011738,1
6396157e7c930eb1355abb560b514b2a,50012349,2
6396157e7c930eb1355abb560b514b2a,50012444,1
6396157e7c930eb1355abb560b514b2a,50013158,3
6396157e7c930eb1355abb560b514b2a,50014726,1
6396157e7c930eb1355abb560b514b2a,50015896,1
6396157e7c930eb1355abb560b514b2a,50016452,1
6396157e7c930eb1355abb560b514b2a,50016453,1
6396157e7c930eb1355abb560b514b2a,50016848,1
6396157e7c930eb1355abb560b514b2a,50017231,2
6396157e7c930eb1355abb560b514b2a,50018423,2
6396157e7c930eb1355abb560b514b2a,50018813,2
6396157e7c930eb1355abb560b514b2a,50023202,1
6396157e7c930eb1355abb560b514b2a,50023803,1
6396157e7c930eb1355abb560b514b2a,50234005,1
6398351cc768a6fd18b36fc1133c4c7c,122324003,1
6398351cc768a6fd18b36fc1133c4c7c,201160807,7
6398351cc768a6fd18b36fc1133c4c7c,50022361,1
6398351cc768a6fd18b36fc1133c4c7c,50023090,1
63988edfb104443542e4611c82c25920,121396029,1
63988edfb104443542e4611c82c25920,123256001,2
63988edfb104443542e4611c82c25920,124392004,1
63988edfb104443542e4611c82c25920,162103,1
63988edfb104443542e4611c82c25920,200670003,1
63988edfb104443542e4611c82c25920,201237304,1
63988edfb104443542e4611c82c25920,201304009,2
63988edfb104443542e4611c82c25920,201309209,3
63988edfb104443542e4611c82c25920,201512901,1
63988edfb104443542e4611c82c25920,201546602,1
63988edfb104443542e4611c82c25920,50007016,1
63988edfb104443542e4611c82c25920,50009838,1
63988edfb104443542e4611c82c25920,50010513,2
63988edfb104443542e4611c82c25920,50010850,2
63988edfb104443542e4611c82c25920,50012027,4
63988edfb104443542e4611c82c25920,50012392,1
63988edfb104443542e4611c82c25920,50012598,1
63988edfb104443542e4611c82c25920,50012825,1
63988edfb104443542e4611c82c25920,50022699,1
639d89be25f1da16deb6b7eb06268166,162201,7
639d89be25f1da16deb6b7eb06268166,162205,36
639d89be25f1da16deb6b7eb06268166,1623,7
639e654ab3b9dcfa4d76b1cd1fb5b66e,201160807,1
639e654ab3b9dcfa4d76b1cd1fb5b66e,201312704,2
639e654ab3b9dcfa4d76b1cd1fb5b66e,201405003,1
639e654ab3b9dcfa4d76b1cd1fb5b66e,50000671,1
639e654ab3b9dcfa4d76b1cd1fb5b66e,50006889,1
639e654ab3b9dcfa4d76b1cd1fb5b66e,50010815,2
639e654ab3b9dcfa4d76b1cd1fb5b66e,50010850,1
639e654ab3b9dcfa4d76b1cd1fb5b66e,50011277,2
639e654ab3b9dcfa4d76b1cd1fb5b66e,50012028,2
639e654ab3b9dcfa4d76b1cd1fb5b66e,50050324,4
639e654ab3b9dcfa4d76b1cd1fb5b66e,50506009,2
639e6d03c17e6372165a0e3275f3e368,121388007,1
639e6d03c17e6372165a0e3275f3e368,121396013,1
639e6d03c17e6372165a0e3275f3e368,121396029,2
639e6d03c17e6372165a0e3275f3e368,162104,1
639e6d03c17e6372165a0e3275f3e368,162201,1
639e6d03c17e6372165a0e3275f3e368,162205,2
639e6d03c17e6372165a0e3275f3e368,302910,1
639e6d03c17e6372165a0e3275f3e368,50008898,3
639e6d03c17e6372165a0e3275f3e368,50010159,1
639e6d03c17e6372165a0e3275f3e368,50011277,1
639e6d03c17e6372165a0e3275f3e368,50012027,1
639e6d03c17e6372165a0e3275f3e368,50013794,1
63a21998ea6e5bb76b693eb664dc1b65,121448029,1
63a21998ea6e5bb76b693eb664dc1b65,122692006,1
63a21998ea6e5bb76b693eb664dc1b65,124174008,1
63a21998ea6e5bb76b693eb664dc1b65,124478008,1
63a21998ea6e5bb76b693eb664dc1b65,201157408,1
63a21998ea6e5bb76b693eb664dc1b65,201161513,1
63a21998ea6e5bb76b693eb664dc1b65,201534603,1
63a21998ea6e5bb76b693eb664dc1b65,201830104,1
63a21998ea6e5bb76b693eb664dc1b65,50003338,1
63a21998ea6e5bb76b693eb664dc1b65,50005230,1
63a21998ea6e5bb76b693eb664dc1b65,50006862,1
63a21998ea6e5bb76b693eb664dc1b65,50008109,1
63a21998ea6e5bb76b693eb664dc1b65,50010167,1
63a21998ea6e5bb76b693eb664dc1b65,50011892,1
63a21998ea6e5bb76b693eb664dc1b65,50012094,1
63a21998ea6e5bb76b693eb664dc1b65,50012872,1
63a21998ea6e5bb76b693eb664dc1b65,50015112,1
63a21998ea6e5bb76b693eb664dc1b65,50019581,1
63a21998ea6e5bb76b693eb664dc1b65,50020366,1
63a21998ea6e5bb76b693eb664dc1b65,50020861,1
63a21998ea6e5bb76b693eb664dc1b65,50021285,1
63a21998ea6e5bb76b693eb664dc1b65,50025115,1
63a21998ea6e5bb76b693eb664dc1b65,50050366,1
63a21998ea6e5bb76b693eb664dc1b65,50050499,1
63a27441596878c3443ea82455430f6c,122644002,1
63a27441596878c3443ea82455430f6c,122684002,2
63a27441596878c3443ea82455430f6c,201339020,1
63a27441596878c3443ea82455430f6c,201775103,1
63a27441596878c3443ea82455430f6c,50000671,1
63a27441596878c3443ea82455430f6c,50002085,1
63a27441596878c3443ea82455430f6c,50002265,1
63a27441596878c3443ea82455430f6c,50006856,1
63a27441596878c3443ea82455430f6c,50009864,1
63a27441596878c3443ea82455430f6c,50011726,1
63a27441596878c3443ea82455430f6c,50012501,1
63a27441596878c3443ea82455430f6c,50016818,3
63a27441596878c3443ea82455430f6c,50021413,1
63a27441596878c3443ea82455430f6c,50021415,1
63a27441596878c3443ea82455430f6c,50022527,4
63a27441596878c3443ea82455430f6c,50025798,1
63a2fad442cbcbb179da394ae5533379,201801601,1
63a2fad442cbcbb179da394ae5533379,50010850,1
63a2fad442cbcbb179da394ae5533379,50017103,1
63a2fad442cbcbb179da394ae5533379,50050676,1
63a5f83bc24a848194e879bc4e132cd8,121396013,1
63a5f83bc24a848194e879bc4e132cd8,124476008,1
63a5f83bc24a848194e879bc4e132cd8,125170002,1
63a5f83bc24a848194e879bc4e132cd8,127674016,1
63a5f83bc24a848194e879bc4e132cd8,162116,1
63a5f83bc24a848194e879bc4e132cd8,201160708,1
63a5f83bc24a848194e879bc4e132cd8,201161513,1
63a5f83bc24a848194e879bc4e132cd8,201294501,1
63a5f83bc24a848194e879bc4e132cd8,201534603,1
63a5f83bc24a848194e879bc4e132cd8,215903,2
63a5f83bc24a848194e879bc4e132cd8,251101,1
63a5f83bc24a848194e879bc4e132cd8,350408,1
63a5f83bc24a848194e879bc4e132cd8,50003338,1
63a5f83bc24a848194e879bc4e132cd8,50005818,1
63a5f83bc24a848194e879bc4e132cd8,50006126,1
63a5f83bc24a848194e879bc4e132cd8,50006218,1
63a5f83bc24a848194e879bc4e132cd8,50012089,2
63a5f83bc24a848194e879bc4e132cd8,50012960,1
63a5f83bc24a848194e879bc4e132cd8,50013504,1
63a5f83bc24a848194e879bc4e132cd8,50013512,1
63a5f83bc24a848194e879bc4e132cd8,50015112,1
63a5f83bc24a848194e879bc4e132cd8,50016722,2
63a5f83bc24a848194e879bc4e132cd8,50016772,1
63a5f83bc24a848194e879bc4e132cd8,50019998,1
63a5f83bc24a848194e879bc4e132cd8,50020797,1
63a5f83bc24a848194e879bc4e132cd8,50021595,1
63a8828c05fd50eba754f17fb9dfc6cd,201160807,1
63a8828c05fd50eba754f17fb9dfc6cd,201873002,1
63a8828c05fd50eba754f17fb9dfc6cd,216505,1
63a8828c05fd50eba754f17fb9dfc6cd,217309,1
63a8828c05fd50eba754f17fb9dfc6cd,3035,1
63a8828c05fd50eba754f17fb9dfc6cd,50008755,1
63a8828c05fd50eba754f17fb9dfc6cd,50015112,1
63a8828c05fd50eba754f17fb9dfc6cd,50015248,1
63a8828c05fd50eba754f17fb9dfc6cd,50016383,1
63a8828c05fd50eba754f17fb9dfc6cd,50020610,1
63ad13a18bf5bff484240715581a421c,111406,1
63ad13a18bf5bff484240715581a421c,124570017,1
63ad13a18bf5bff484240715581a421c,50000436,1
63ad13a18bf5bff484240715581a421c,50004415,1
63ad13a18bf5bff484240715581a421c,50004416,1
63ad13a18bf5bff484240715581a421c,50007016,1
63ad13a18bf5bff484240715581a421c,50010513,3
63ad13a18bf5bff484240715581a421c,50012698,1
63ad13a18bf5bff484240715581a421c,50014009,1
63ad13a18bf5bff484240715581a421c,50018893,1
63ad13a18bf5bff484240715581a421c,50018948,2
63ad13a18bf5bff484240715581a421c,50021306,6
63ad2e5d530f80b64fd6a464e252c076,123216004,1
63ad2e5d530f80b64fd6a464e252c076,150704,1
63ad2e5d530f80b64fd6a464e252c076,162201,5
63ad2e5d530f80b64fd6a464e252c076,162205,5
63ad2e5d530f80b64fd6a464e252c076,162404,1
63ad2e5d530f80b64fd6a464e252c076,1629,1
63ad2e5d530f80b64fd6a464e252c076,201304408,1
63ad2e5d530f80b64fd6a464e252c076,201309706,2
63ad2e5d530f80b64fd6a464e252c076,201546418,1
63ad2e5d530f80b64fd6a464e252c076,201565512,1
63ad2e5d530f80b64fd6a464e252c076,50000436,2
63ad2e5d530f80b64fd6a464e252c076,50000671,8
63ad2e5d530f80b64fd6a464e252c076,50000697,4
63ad2e5d530f80b64fd6a464e252c076,50004544,1
63ad2e5d530f80b64fd6a464e252c076,50008881,2
63ad2e5d530f80b64fd6a464e252c076,50008899,1
63ad2e5d530f80b64fd6a464e252c076,50008900,1
63ad2e5d530f80b64fd6a464e252c076,50008905,1
63ad2e5d530f80b64fd6a464e252c076,50010158,4
63ad2e5d530f80b64fd6a464e252c076,50010513,1
63ad2e5d530f80b64fd6a464e252c076,50010807,1
63ad2e5d530f80b64fd6a464e252c076,50010808,5
63ad2e5d530f80b64fd6a464e252c076,50010817,1
63ad2e5d530f80b64fd6a464e252c076,50010850,4
63ad2e5d530f80b64fd6a464e252c076,50011123,1
63ad2e5d530f80b64fd6a464e252c076,50011277,3
63ad2e5d530f80b64fd6a464e252c076,50011982,1
63ad2e5d530f80b64fd6a464e252c076,50012010,1
63ad2e5d530f80b64fd6a464e252c076,50012510,1
63ad2e5d530f80b64fd6a464e252c076,50012908,1
63ad2e5d530f80b64fd6a464e252c076,50013194,3
63ad2e5d530f80b64fd6a464e252c076,50013870,2
63ae94ad20be94f5b082f483bf485581,127692025,1
63ae94ad20be94f5b082f483bf485581,201310106,1
63ae94ad20be94f5b082f483bf485581,50002833,1
63ae94ad20be94f5b082f483bf485581,50005226,1
63ae94ad20be94f5b082f483bf485581,50008144,1
63ae94ad20be94f5b082f483bf485581,50008617,1
63ae94ad20be94f5b082f483bf485581,50010513,2
63ae94ad20be94f5b082f483bf485581,50010815,1
63ae94ad20be94f5b082f483bf485581,50010850,11
63ae94ad20be94f5b082f483bf485581,50011975,1
63ae94ad20be94f5b082f483bf485581,50011977,1
63ae94ad20be94f5b082f483bf485581,50634003,1
63b557869694fe6a78ae3bf0718ddf3b,124604001,1
63b557869694fe6a78ae3bf0718ddf3b,50008062,1
63b557869694fe6a78ae3bf0718ddf3b,50024980,3
63b7658d89e1086969c0af171b953ba9,124986002,1
63b7658d89e1086969c0af171b953ba9,162201,1
63b7658d89e1086969c0af171b953ba9,162205,2
63b7658d89e1086969c0af171b953ba9,50000436,1
63b7658d89e1086969c0af171b953ba9,50000671,1
63b7658d89e1086969c0af171b953ba9,50008881,2
63b7658d89e1086969c0af171b953ba9,50010158,1
63b7658d89e1086969c0af171b953ba9,50010159,1
63b7658d89e1086969c0af171b953ba9,50011153,1
63b7658d89e1086969c0af171b953ba9,50016683,1
63b85374d271b8e22a8b1cae644188e5,121482014,1
63b85374d271b8e22a8b1cae644188e5,122342005,1
63b85374d271b8e22a8b1cae644188e5,127310021,1
63b85374d271b8e22a8b1cae644188e5,127668005,1
63b85374d271b8e22a8b1cae644188e5,201534603,1
63b85374d271b8e22a8b1cae644188e5,50003449,1
63b85374d271b8e22a8b1cae644188e5,50013959,1
63b85374d271b8e22a8b1cae644188e5,50015000,1
63b85374d271b8e22a8b1cae644188e5,50019837,1
63b85374d271b8e22a8b1cae644188e5,50019866,1
63b85374d271b8e22a8b1cae644188e5,50019998,1
63b85374d271b8e22a8b1cae644188e5,50020107,1
63b85374d271b8e22a8b1cae644188e5,50020865,1
63b85374d271b8e22a8b1cae644188e5,50021244,1
63b85374d271b8e22a8b1cae644188e5,50021594,1
63b85374d271b8e22a8b1cae644188e5,50022339,1
63b85374d271b8e22a8b1cae644188e5,50023146,1
63b85374d271b8e22a8b1cae644188e5,50024813,1
63b8df8762e7cbf8972a440c333cea5a,121364007,1
63b8df8762e7cbf8972a440c333cea5a,150704,2
63b8df8762e7cbf8972a440c333cea5a,201284013,1
63b8df8762e7cbf8972a440c333cea5a,201310125,1
63b8df8762e7cbf8972a440c333cea5a,201775802,1
63b8df8762e7cbf8972a440c333cea5a,3035,1
63b8df8762e7cbf8972a440c333cea5a,50000436,1
63b8df8762e7cbf8972a440c333cea5a,50008436,2
63b8df8762e7cbf8972a440c333cea5a,50008919,1
63b8df8762e7cbf8972a440c333cea5a,50010402,4
63b8df8762e7cbf8972a440c333cea5a,50011153,3
63b8df8762e7cbf8972a440c333cea5a,50012051,1
63b8df8762e7cbf8972a440c333cea5a,50015088,1
63b8df8762e7cbf8972a440c333cea5a,50016093,1
63b8df8762e7cbf8972a440c333cea5a,50017138,1
63b8df8762e7cbf8972a440c333cea5a,50050379,1
63bf16124965fd8951cca112d0b5ca8d,201309410,1
63bf16124965fd8951cca112d0b5ca8d,201799401,1
63bf16124965fd8951cca112d0b5ca8d,50013080,1
63c7f9e60b4fe25ef001ac1afb5f5f7f,124128007,2
