inviter_id,cate_level1_id,cate1_interaction_freq
a65e2cc0233276c3eb6e31ef7a8377a1,50008090,3
a65e2cc0233276c3eb6e31ef7a8377a1,50008164,1
a65e2cc0233276c3eb6e31ef7a8377a1,50010404,1
a65e2cc0233276c3eb6e31ef7a8377a1,50010728,2
a65e2cc0233276c3eb6e31ef7a8377a1,50010788,2
a65e2cc0233276c3eb6e31ef7a8377a1,50018004,4
a66bc3f52dad0e895a63eacc85c1055a,16,1
a66bc3f52dad0e895a63eacc85c1055a,30,5
a66bc3f52dad0e895a63eacc85c1055a,50008090,3
a66bc3f52dad0e895a63eacc85c1055a,50010788,1
a66bc3f52dad0e895a63eacc85c1055a,50012082,3
a66bc3f52dad0e895a63eacc85c1055a,50012100,1
a66bc3f52dad0e895a63eacc85c1055a,50013864,3
a66bc3f52dad0e895a63eacc85c1055a,50025705,1
a66fededd684e10f1339cbe629a7d030,16,2
a66fededd684e10f1339cbe629a7d030,1625,2
a66fededd684e10f1339cbe629a7d030,201156706,1
a66fededd684e10f1339cbe629a7d030,30,2
a66fededd684e10f1339cbe629a7d030,33,2
a66fededd684e10f1339cbe629a7d030,50008075,1
a66fededd684e10f1339cbe629a7d030,50010404,2
a66fededd684e10f1339cbe629a7d030,50011397,1
a66fededd684e10f1339cbe629a7d030,50011972,2
a66fededd684e10f1339cbe629a7d030,50012029,2
a66fededd684e10f1339cbe629a7d030,50016348,1
a66fededd684e10f1339cbe629a7d030,50020485,3
a66fededd684e10f1339cbe629a7d030,50024099,14
a66fededd684e10f1339cbe629a7d030,50025705,2
a66fededd684e10f1339cbe629a7d030,50510002,1
a67264126dc9fad46ff924bb8466aeab,122650005,1
a67264126dc9fad46ff924bb8466aeab,122852001,1
a67264126dc9fad46ff924bb8466aeab,122952001,1
a67264126dc9fad46ff924bb8466aeab,124044001,1
a67264126dc9fad46ff924bb8466aeab,124050001,1
a67264126dc9fad46ff924bb8466aeab,127450004,1
a67264126dc9fad46ff924bb8466aeab,127484003,1
a67264126dc9fad46ff924bb8466aeab,1625,1
a67264126dc9fad46ff924bb8466aeab,1801,1
a67264126dc9fad46ff924bb8466aeab,21,1
a67264126dc9fad46ff924bb8466aeab,23,1
a67264126dc9fad46ff924bb8466aeab,25,1
a67264126dc9fad46ff924bb8466aeab,26,2
a67264126dc9fad46ff924bb8466aeab,27,1
a67264126dc9fad46ff924bb8466aeab,30,1
a67264126dc9fad46ff924bb8466aeab,50002766,1
a67264126dc9fad46ff924bb8466aeab,50002768,1
a67264126dc9fad46ff924bb8466aeab,50006843,2
a67264126dc9fad46ff924bb8466aeab,50007216,1
a67264126dc9fad46ff924bb8466aeab,50008163,2
a67264126dc9fad46ff924bb8466aeab,50010788,1
a67264126dc9fad46ff924bb8466aeab,50012100,1
a67264126dc9fad46ff924bb8466aeab,50013886,1
a67264126dc9fad46ff924bb8466aeab,50014812,1
a67264126dc9fad46ff924bb8466aeab,50014927,1
a67264126dc9fad46ff924bb8466aeab,50016349,1
a67264126dc9fad46ff924bb8466aeab,50020332,1
a67264126dc9fad46ff924bb8466aeab,50020485,1
a67264126dc9fad46ff924bb8466aeab,50022703,2
a67264126dc9fad46ff924bb8466aeab,50025004,1
a67264126dc9fad46ff924bb8466aeab,50025111,1
a67264126dc9fad46ff924bb8466aeab,50026800,1
a67b3dbbd318abae57a3b200b01031b6,30,1
a67dd8c2994fb1e08a062d5e55c99b6b,124354002,1
a67dd8c2994fb1e08a062d5e55c99b6b,126762001,1
a67dd8c2994fb1e08a062d5e55c99b6b,201207402,2
a67dd8c2994fb1e08a062d5e55c99b6b,201273575,1
a67dd8c2994fb1e08a062d5e55c99b6b,50008090,2
a67dd8c2994fb1e08a062d5e55c99b6b,50014812,2
a67dd8c2994fb1e08a062d5e55c99b6b,50025004,1
a67fe26922c822d97bcc040c5b7f8682,122852001,1
a67fe26922c822d97bcc040c5b7f8682,122928002,1
a67fe26922c822d97bcc040c5b7f8682,122950001,1
a67fe26922c822d97bcc040c5b7f8682,122952001,1
a67fe26922c822d97bcc040c5b7f8682,124050001,1
a67fe26922c822d97bcc040c5b7f8682,16,2
a67fe26922c822d97bcc040c5b7f8682,201156706,1
a67fe26922c822d97bcc040c5b7f8682,26,1
a67fe26922c822d97bcc040c5b7f8682,27,2
a67fe26922c822d97bcc040c5b7f8682,28,1
a67fe26922c822d97bcc040c5b7f8682,29,1
a67fe26922c822d97bcc040c5b7f8682,50006842,1
a67fe26922c822d97bcc040c5b7f8682,50008907,1
a67fe26922c822d97bcc040c5b7f8682,50014812,1
a67fe26922c822d97bcc040c5b7f8682,50020332,2
a67fe26922c822d97bcc040c5b7f8682,50020485,2
a67fe26922c822d97bcc040c5b7f8682,50025004,2
a68159d84ec40668f2b553ec3965300a,1801,3
a68159d84ec40668f2b553ec3965300a,50002766,1
a68159d84ec40668f2b553ec3965300a,50018004,1
a6831bdb54c03f7da556f6ab0c555ace,16,3
a6831bdb54c03f7da556f6ab0c555ace,1625,1
a68a873a09cf7a89a02482dfe1ac71a2,122650005,2
a68a873a09cf7a89a02482dfe1ac71a2,122952001,1
a68a873a09cf7a89a02482dfe1ac71a2,16,8
a68a873a09cf7a89a02482dfe1ac71a2,50006843,1
a68a873a09cf7a89a02482dfe1ac71a2,50008090,2
a68c9c27a1d35a3cc9ae79b6fc910372,122950001,6
a68c9c27a1d35a3cc9ae79b6fc910372,122952001,1
a68c9c27a1d35a3cc9ae79b6fc910372,50007216,1
a68c9c27a1d35a3cc9ae79b6fc910372,50011972,3
a68c9c27a1d35a3cc9ae79b6fc910372,50016348,1
a68c9c27a1d35a3cc9ae79b6fc910372,50022703,1
a68de7bf3d0a31909dbda4ab28a445bf,122952001,2
a68de7bf3d0a31909dbda4ab28a445bf,126602002,2
a68de7bf3d0a31909dbda4ab28a445bf,16,2
a68de7bf3d0a31909dbda4ab28a445bf,1801,1
a68de7bf3d0a31909dbda4ab28a445bf,26,1
a68de7bf3d0a31909dbda4ab28a445bf,50008164,2
a68de7bf3d0a31909dbda4ab28a445bf,50510002,1
a68eebd4d62d4e0db419fe83e9e939dc,16,1
a68eebd4d62d4e0db419fe83e9e939dc,201156706,1
a68eebd4d62d4e0db419fe83e9e939dc,26,1
a68eebd4d62d4e0db419fe83e9e939dc,27,1
a68eebd4d62d4e0db419fe83e9e939dc,50006842,1
a68eebd4d62d4e0db419fe83e9e939dc,50008090,1
a68eebd4d62d4e0db419fe83e9e939dc,50016422,1
a68eebd4d62d4e0db419fe83e9e939dc,50020275,1
a68eebd4d62d4e0db419fe83e9e939dc,50020332,1
a68eebd4d62d4e0db419fe83e9e939dc,50020485,1
a68eebd4d62d4e0db419fe83e9e939dc,50020579,1
a68eebd4d62d4e0db419fe83e9e939dc,50020611,1
a68eebd4d62d4e0db419fe83e9e939dc,50025004,2
a68eebd4d62d4e0db419fe83e9e939dc,98,1
a6901889ff8a1a46686f982d9d1334df,122952001,1
a6901889ff8a1a46686f982d9d1334df,16,1
a6901889ff8a1a46686f982d9d1334df,50008090,2
a6906d3395ccfc943f1ea37b946a6475,30,2
a6906d3395ccfc943f1ea37b946a6475,50006842,4
a6906d3395ccfc943f1ea37b946a6475,50008164,1
a6906d3395ccfc943f1ea37b946a6475,50011699,1
a6906d3395ccfc943f1ea37b946a6475,50011740,1
a6906d3395ccfc943f1ea37b946a6475,50012082,1
a6906d3395ccfc943f1ea37b946a6475,50020579,1
a6906d3395ccfc943f1ea37b946a6475,50025004,1
a690807fc6b7b3e784560b49146ac7e1,122952001,1
a690807fc6b7b3e784560b49146ac7e1,124242008,4
a690807fc6b7b3e784560b49146ac7e1,16,3
a690807fc6b7b3e784560b49146ac7e1,21,4
a690807fc6b7b3e784560b49146ac7e1,50006843,4
a690807fc6b7b3e784560b49146ac7e1,50008090,2
a690807fc6b7b3e784560b49146ac7e1,50008163,1
a690807fc6b7b3e784560b49146ac7e1,50011699,1
a690807fc6b7b3e784560b49146ac7e1,50012082,2
a690807fc6b7b3e784560b49146ac7e1,50016348,2
a690807fc6b7b3e784560b49146ac7e1,50016349,1
a690807fc6b7b3e784560b49146ac7e1,50020857,1
a690807fc6b7b3e784560b49146ac7e1,50023721,1
a6918ab415f39094461b5a598832a053,126762001,19
a6918ab415f39094461b5a598832a053,1625,2
a6918ab415f39094461b5a598832a053,201156706,3
a6918ab415f39094461b5a598832a053,50002768,35
a6918ab415f39094461b5a598832a053,50008163,1
a6918ab415f39094461b5a598832a053,50022703,1
a692c16e70342633b3409f78cfb0d709,122952001,1
a692c16e70342633b3409f78cfb0d709,16,5
a692c16e70342633b3409f78cfb0d709,1625,1
a692c16e70342633b3409f78cfb0d709,21,1
a692c16e70342633b3409f78cfb0d709,50006843,1
a692c16e70342633b3409f78cfb0d709,50023282,1
a692c16e70342633b3409f78cfb0d709,50025705,4
a69308198ed92772c984a214e72967ee,30,2
a693d2e3faa4b062543b0206cbd1c62c,122928002,2
a693d2e3faa4b062543b0206cbd1c62c,122950001,8
a693d2e3faa4b062543b0206cbd1c62c,124484008,11
a693d2e3faa4b062543b0206cbd1c62c,126762001,1
a693d2e3faa4b062543b0206cbd1c62c,16,22
a693d2e3faa4b062543b0206cbd1c62c,1801,1
a693d2e3faa4b062543b0206cbd1c62c,25,8
a693d2e3faa4b062543b0206cbd1c62c,33,1
a693d2e3faa4b062543b0206cbd1c62c,50002766,2
a693d2e3faa4b062543b0206cbd1c62c,50006842,19
a693d2e3faa4b062543b0206cbd1c62c,50008090,1
a693d2e3faa4b062543b0206cbd1c62c,50008165,3
a693d2e3faa4b062543b0206cbd1c62c,50010404,1
a693d2e3faa4b062543b0206cbd1c62c,50010728,9
a693d2e3faa4b062543b0206cbd1c62c,50010788,2
a693d2e3faa4b062543b0206cbd1c62c,50011699,2
a693d2e3faa4b062543b0206cbd1c62c,50012029,1
a693d2e3faa4b062543b0206cbd1c62c,50012082,1
a693d2e3faa4b062543b0206cbd1c62c,50016348,6
a693d2e3faa4b062543b0206cbd1c62c,50016349,4
a693d2e3faa4b062543b0206cbd1c62c,50018004,1
a693d2e3faa4b062543b0206cbd1c62c,50020579,1
a693d2e3faa4b062543b0206cbd1c62c,50025004,1
a693d2e3faa4b062543b0206cbd1c62c,50025705,2
a693d2e3faa4b062543b0206cbd1c62c,98,3
a694f4b9a52d69bf413a783959d2466d,124242008,1
a694f4b9a52d69bf413a783959d2466d,16,18
a694f4b9a52d69bf413a783959d2466d,1801,1
a694f4b9a52d69bf413a783959d2466d,30,12
a694f4b9a52d69bf413a783959d2466d,50006842,2
a694f4b9a52d69bf413a783959d2466d,50008090,7
a694f4b9a52d69bf413a783959d2466d,50008163,2
a694f4b9a52d69bf413a783959d2466d,50011740,1
a694f4b9a52d69bf413a783959d2466d,50012029,3
a69e102a398b7c867169a864a05533b6,29,2
a69e102a398b7c867169a864a05533b6,50011699,1
a69e102a398b7c867169a864a05533b6,50023282,1
a69e102a398b7c867169a864a05533b6,50026316,1
a69e102a398b7c867169a864a05533b6,50510002,1
a6a2472e6e739417d344be1fc7504924,122852001,2
a6a2472e6e739417d344be1fc7504924,16,29
a6a2472e6e739417d344be1fc7504924,50008164,5
a6a2472e6e739417d344be1fc7504924,50010788,1
a6a2472e6e739417d344be1fc7504924,50012100,1
a6a2472e6e739417d344be1fc7504924,50020808,2
a6bba71e6f272e829b6f742de255ccb4,122650005,1
a6bba71e6f272e829b6f742de255ccb4,122952001,11
a6bba71e6f272e829b6f742de255ccb4,122966004,1
a6bba71e6f272e829b6f742de255ccb4,25,3
a6bba71e6f272e829b6f742de255ccb4,27,1
a6bba71e6f272e829b6f742de255ccb4,29,1
a6bba71e6f272e829b6f742de255ccb4,50006842,1
a6bba71e6f272e829b6f742de255ccb4,50016348,41
a6bba71e6f272e829b6f742de255ccb4,50020808,2
a6bce80df1dfc0962f1a0dc5c7877817,122952001,1
a6bce80df1dfc0962f1a0dc5c7877817,1801,5
a6bce80df1dfc0962f1a0dc5c7877817,33,2
a6bce80df1dfc0962f1a0dc5c7877817,50008090,1
a6bce80df1dfc0962f1a0dc5c7877817,50010404,1
a6bdb6e9dbaa774d8cc9ffb435333218,124466001,1
a6bdb6e9dbaa774d8cc9ffb435333218,1801,1
a6bdb6e9dbaa774d8cc9ffb435333218,201156706,1
a6bdb6e9dbaa774d8cc9ffb435333218,201162107,1
a6bdb6e9dbaa774d8cc9ffb435333218,29,1
a6bdb6e9dbaa774d8cc9ffb435333218,30,4
a6bdb6e9dbaa774d8cc9ffb435333218,50002766,1
a6bdb6e9dbaa774d8cc9ffb435333218,50008165,1
a6bdb6e9dbaa774d8cc9ffb435333218,50013886,1
a6bdb6e9dbaa774d8cc9ffb435333218,50014927,2
a6bdb6e9dbaa774d8cc9ffb435333218,50016349,1
a6bdb6e9dbaa774d8cc9ffb435333218,50020332,1
a6bdb6e9dbaa774d8cc9ffb435333218,50020485,1
a6bdb6e9dbaa774d8cc9ffb435333218,50020611,3
a6bdb6e9dbaa774d8cc9ffb435333218,50025004,1
a6bf7c048bcec0654b72c12213822a75,50002768,2
a6bf7c048bcec0654b72c12213822a75,50012100,1
a6bf7c048bcec0654b72c12213822a75,50022703,1
a6bf7c048bcec0654b72c12213822a75,50025705,1
a6c4e69b3481536d130d98dda07a425c,16,5
a6c4e69b3481536d130d98dda07a425c,1801,3
a6c4e69b3481536d130d98dda07a425c,50006842,3
a6c4e69b3481536d130d98dda07a425c,50006843,2
a6c4e69b3481536d130d98dda07a425c,50010404,1
a6c4e69b3481536d130d98dda07a425c,50010728,1
a6c4e69b3481536d130d98dda07a425c,50020808,1
a6cb564194234f5d953f53bd56f13b06,50025004,1
a6d177786c5ba3af6f5af577ee95c667,124242008,2
a6d177786c5ba3af6f5af577ee95c667,126762001,1
a6d177786c5ba3af6f5af577ee95c667,16,3
a6d177786c5ba3af6f5af577ee95c667,21,2
a6d177786c5ba3af6f5af577ee95c667,30,2
a6d177786c5ba3af6f5af577ee95c667,50002766,1
a6d177786c5ba3af6f5af577ee95c667,50006842,5
a6d177786c5ba3af6f5af577ee95c667,50006843,5
a6d177786c5ba3af6f5af577ee95c667,50008075,2
a6d177786c5ba3af6f5af577ee95c667,50008090,1
a6d177786c5ba3af6f5af577ee95c667,50010404,1
a6d177786c5ba3af6f5af577ee95c667,50010728,2
a6d177786c5ba3af6f5af577ee95c667,50010788,2
a6d177786c5ba3af6f5af577ee95c667,50012082,1
a6d177786c5ba3af6f5af577ee95c667,50013864,2
a6d177786c5ba3af6f5af577ee95c667,50022517,3
a6d177786c5ba3af6f5af577ee95c667,50026316,1
a6d17e2446e9467189f828970675326a,124458005,1
a6d17e2446e9467189f828970675326a,50002766,1
a6d17e2446e9467189f828970675326a,50026316,1
a6d7c4e370d8aede441e36c550c3ef50,11,2
a6d7c4e370d8aede441e36c550c3ef50,122650005,63
a6d7c4e370d8aede441e36c550c3ef50,122852001,1
a6d7c4e370d8aede441e36c550c3ef50,122928002,2
a6d7c4e370d8aede441e36c550c3ef50,122950001,9
a6d7c4e370d8aede441e36c550c3ef50,122952001,3
a6d7c4e370d8aede441e36c550c3ef50,124458005,3
a6d7c4e370d8aede441e36c550c3ef50,126700003,2
a6d7c4e370d8aede441e36c550c3ef50,127508003,1
a6d7c4e370d8aede441e36c550c3ef50,16,20
a6d7c4e370d8aede441e36c550c3ef50,1625,5
a6d7c4e370d8aede441e36c550c3ef50,1801,6
a6d7c4e370d8aede441e36c550c3ef50,201162107,1
a6d7c4e370d8aede441e36c550c3ef50,21,3
a6d7c4e370d8aede441e36c550c3ef50,25,5
a6d7c4e370d8aede441e36c550c3ef50,26,2
a6d7c4e370d8aede441e36c550c3ef50,27,3
a6d7c4e370d8aede441e36c550c3ef50,28,1
a6d7c4e370d8aede441e36c550c3ef50,2813,1
a6d7c4e370d8aede441e36c550c3ef50,30,20
a6d7c4e370d8aede441e36c550c3ef50,50002768,1
a6d7c4e370d8aede441e36c550c3ef50,50006842,25
a6d7c4e370d8aede441e36c550c3ef50,50006843,21
a6d7c4e370d8aede441e36c550c3ef50,50007216,2
a6d7c4e370d8aede441e36c550c3ef50,50007218,11
a6d7c4e370d8aede441e36c550c3ef50,50008090,6
a6d7c4e370d8aede441e36c550c3ef50,50008164,1
a6d7c4e370d8aede441e36c550c3ef50,50008165,8
a6d7c4e370d8aede441e36c550c3ef50,50010404,12
a6d7c4e370d8aede441e36c550c3ef50,50010728,4
a6d7c4e370d8aede441e36c550c3ef50,50011397,2
a6d7c4e370d8aede441e36c550c3ef50,50011665,1
a6d7c4e370d8aede441e36c550c3ef50,50011740,2
a6d7c4e370d8aede441e36c550c3ef50,50011972,11
a6d7c4e370d8aede441e36c550c3ef50,50012100,1
a6d7c4e370d8aede441e36c550c3ef50,50013864,4
a6d7c4e370d8aede441e36c550c3ef50,50014812,1
a6d7c4e370d8aede441e36c550c3ef50,50016349,1
a6d7c4e370d8aede441e36c550c3ef50,50016422,1
a6d7c4e370d8aede441e36c550c3ef50,50018004,6
a6d7c4e370d8aede441e36c550c3ef50,50018264,1
a6d7c4e370d8aede441e36c550c3ef50,50020275,1
a6d7c4e370d8aede441e36c550c3ef50,50020332,2
a6d7c4e370d8aede441e36c550c3ef50,50020485,3
a6d7c4e370d8aede441e36c550c3ef50,50020579,1
a6d7c4e370d8aede441e36c550c3ef50,50020611,2
a6d7c4e370d8aede441e36c550c3ef50,50020808,1
a6d7c4e370d8aede441e36c550c3ef50,50020857,1
a6d7c4e370d8aede441e36c550c3ef50,50022517,1
a6d7c4e370d8aede441e36c550c3ef50,50023282,1
a6d7c4e370d8aede441e36c550c3ef50,50023717,1
a6d7c4e370d8aede441e36c550c3ef50,50023721,2
a6d7c4e370d8aede441e36c550c3ef50,50025705,10
a6d7c4e370d8aede441e36c550c3ef50,50026316,1
a6d7c4e370d8aede441e36c550c3ef50,50026800,3
a6d7c4e370d8aede441e36c550c3ef50,50050359,4
a6da1b305b34a51145a4f92a6dc57a6e,16,5
a6da1b305b34a51145a4f92a6dc57a6e,1801,1
a6da1b305b34a51145a4f92a6dc57a6e,50002768,1
a6db024b7a11b2438a082b6b7e2f2dcc,127450004,1
a6db024b7a11b2438a082b6b7e2f2dcc,26,2
a6db024b7a11b2438a082b6b7e2f2dcc,29,1
a6db024b7a11b2438a082b6b7e2f2dcc,30,1
a6db024b7a11b2438a082b6b7e2f2dcc,50007216,1
a6db024b7a11b2438a082b6b7e2f2dcc,50023721,1
a6db024b7a11b2438a082b6b7e2f2dcc,50025004,2
a6db024b7a11b2438a082b6b7e2f2dcc,50026316,1
a6db024b7a11b2438a082b6b7e2f2dcc,50050359,1
a6e2f5b266b30e571ffe81af1bac37f5,122650005,1
a6e2f5b266b30e571ffe81af1bac37f5,122852001,1
a6e2f5b266b30e571ffe81af1bac37f5,124354002,2
a6e2f5b266b30e571ffe81af1bac37f5,16,10
a6e2f5b266b30e571ffe81af1bac37f5,1625,2
a6e2f5b266b30e571ffe81af1bac37f5,1801,2
a6e2f5b266b30e571ffe81af1bac37f5,28,1
a6e2f5b266b30e571ffe81af1bac37f5,30,4
a6e2f5b266b30e571ffe81af1bac37f5,50002766,1
a6e2f5b266b30e571ffe81af1bac37f5,50006842,6
a6e2f5b266b30e571ffe81af1bac37f5,50006843,8
a6e2f5b266b30e571ffe81af1bac37f5,50007218,2
a6e2f5b266b30e571ffe81af1bac37f5,50008163,1
a6e2f5b266b30e571ffe81af1bac37f5,50008164,1
a6e2f5b266b30e571ffe81af1bac37f5,50010728,2
a6e2f5b266b30e571ffe81af1bac37f5,50011740,1
a6e2f5b266b30e571ffe81af1bac37f5,50012029,3
a6e2f5b266b30e571ffe81af1bac37f5,50023721,1
a6e2f5b266b30e571ffe81af1bac37f5,50050359,2
a6e4be25978025a3f3fa834a0dd82f49,33,1
a6e4be25978025a3f3fa834a0dd82f49,50008165,1
a6f114eb0b9d9b6740f41608befc1036,16,5
a6f114eb0b9d9b6740f41608befc1036,1625,1
a6f114eb0b9d9b6740f41608befc1036,1801,1
a6f114eb0b9d9b6740f41608befc1036,201207402,1
a6f114eb0b9d9b6740f41608befc1036,50002766,1
a6f114eb0b9d9b6740f41608befc1036,50010404,1
a6f114eb0b9d9b6740f41608befc1036,50012029,1
a6f114eb0b9d9b6740f41608befc1036,50016348,2
a6f114eb0b9d9b6740f41608befc1036,50018004,1
a6f114eb0b9d9b6740f41608befc1036,50023721,1
a6fc6121e01c58eae49178cf65dd1270,33,1
a701b9269f1cefcae48495f9e4441b58,16,2
a701b9269f1cefcae48495f9e4441b58,50006842,3
a701b9269f1cefcae48495f9e4441b58,50008090,2
a701b9269f1cefcae48495f9e4441b58,50012029,1
a70442ad9cb03b800876aa5d93ff37a8,16,1
a70442ad9cb03b800876aa5d93ff37a8,25,1
a70442ad9cb03b800876aa5d93ff37a8,26,3
a70442ad9cb03b800876aa5d93ff37a8,27,1
a70442ad9cb03b800876aa5d93ff37a8,50008907,2
a70442ad9cb03b800876aa5d93ff37a8,50010728,1
a70442ad9cb03b800876aa5d93ff37a8,50013886,1
a70442ad9cb03b800876aa5d93ff37a8,50018004,1
a70442ad9cb03b800876aa5d93ff37a8,50020332,2
a70442ad9cb03b800876aa5d93ff37a8,50020485,2
a70442ad9cb03b800876aa5d93ff37a8,50020611,2
a70442ad9cb03b800876aa5d93ff37a8,50020808,2
a70442ad9cb03b800876aa5d93ff37a8,50026316,1
a70c3d02840d0626e815a247c9c58e86,122952001,8
a70c3d02840d0626e815a247c9c58e86,16,2
a70c3d02840d0626e815a247c9c58e86,21,5
a70c3d02840d0626e815a247c9c58e86,50006843,4
a70c3d02840d0626e815a247c9c58e86,50020275,9
a70c3d02840d0626e815a247c9c58e86,50026800,7
a70d64212ebae74114b52676e23df2f7,122950001,1
a711a79df983b9dd8b66e543c96a960c,124484008,1
a711a79df983b9dd8b66e543c96a960c,50006842,10
a711a79df983b9dd8b66e543c96a960c,50010728,1
a711a79df983b9dd8b66e543c96a960c,50011740,2
a711a79df983b9dd8b66e543c96a960c,50012029,1
a711a79df983b9dd8b66e543c96a960c,50510002,2
a71cea0bddbc2be92e2fbedcaa8491b7,122928002,1
a71cea0bddbc2be92e2fbedcaa8491b7,50010728,1
a71f1e6602a2ec4ace343d6daa5260cf,16,2
a71f1e6602a2ec4ace343d6daa5260cf,201156706,1
a71f1e6602a2ec4ace343d6daa5260cf,26,1
a71f1e6602a2ec4ace343d6daa5260cf,30,1
a71f1e6602a2ec4ace343d6daa5260cf,50002766,1
a71f1e6602a2ec4ace343d6daa5260cf,50010728,1
a71f1e6602a2ec4ace343d6daa5260cf,50011740,1
a71f1e6602a2ec4ace343d6daa5260cf,50020485,1
a71f1e6602a2ec4ace343d6daa5260cf,50023721,1
a71f1e6602a2ec4ace343d6daa5260cf,50025004,1
a72001581ff520d1585f3aa183429940,1625,2
a72001581ff520d1585f3aa183429940,27,3
a72001581ff520d1585f3aa183429940,30,4
a72001581ff520d1585f3aa183429940,50010404,2
a72001581ff520d1585f3aa183429940,50011740,1
a72001581ff520d1585f3aa183429940,50012082,1
a72001581ff520d1585f3aa183429940,50012100,1
a72001581ff520d1585f3aa183429940,50022703,2
a72001581ff520d1585f3aa183429940,50023721,1
a72001581ff520d1585f3aa183429940,50026316,82
a721fa273bccd6ca56d4b3b6958a65e1,11,1
a721fa273bccd6ca56d4b3b6958a65e1,122684003,2
a721fa273bccd6ca56d4b3b6958a65e1,122950001,1
a721fa273bccd6ca56d4b3b6958a65e1,126762001,3
a721fa273bccd6ca56d4b3b6958a65e1,16,23
a721fa273bccd6ca56d4b3b6958a65e1,1625,2
a721fa273bccd6ca56d4b3b6958a65e1,1801,6
a721fa273bccd6ca56d4b3b6958a65e1,50002766,11
a721fa273bccd6ca56d4b3b6958a65e1,50006843,7
a721fa273bccd6ca56d4b3b6958a65e1,50008090,1
a721fa273bccd6ca56d4b3b6958a65e1,50010404,1
a721fa273bccd6ca56d4b3b6958a65e1,50010788,3
a721fa273bccd6ca56d4b3b6958a65e1,50012029,2
a721fa273bccd6ca56d4b3b6958a65e1,50012100,1
a721fa273bccd6ca56d4b3b6958a65e1,50016422,4
a721fa273bccd6ca56d4b3b6958a65e1,50023721,2
a721fa273bccd6ca56d4b3b6958a65e1,50025705,1
a72c1635638c4b750216908f3e7e3387,1801,1
a72c1635638c4b750216908f3e7e3387,50006843,1
a72c92b92822e80beb02db8f1be7b415,33,1
a72c92b92822e80beb02db8f1be7b415,50008164,3
a72c92b92822e80beb02db8f1be7b415,50008165,2
a72c92b92822e80beb02db8f1be7b415,50016348,39
a72c92b92822e80beb02db8f1be7b415,50016422,1
a72e5c27446b9f682aff863f3daa9707,16,2
a72e5c27446b9f682aff863f3daa9707,30,2
a72e5c27446b9f682aff863f3daa9707,50006843,2
a72e5c27446b9f682aff863f3daa9707,50013864,2
a72e5c27446b9f682aff863f3daa9707,50020485,1
a72e5c27446b9f682aff863f3daa9707,50025705,1
a7384a3556bbefc851596fa6364c57a7,16,1
a7384a3556bbefc851596fa6364c57a7,50008090,1
a7391dc8bc4d051216471f2c56713efc,30,1
a7391dc8bc4d051216471f2c56713efc,50002766,1
a7391dc8bc4d051216471f2c56713efc,50018264,1
a7424eea980e2f8fbba0ee9288c2e66e,16,1
a7424eea980e2f8fbba0ee9288c2e66e,1801,2
a7424eea980e2f8fbba0ee9288c2e66e,50002766,1
a7424eea980e2f8fbba0ee9288c2e66e,50006843,1
a7424eea980e2f8fbba0ee9288c2e66e,50008090,1
a7424eea980e2f8fbba0ee9288c2e66e,50008163,1
a7424eea980e2f8fbba0ee9288c2e66e,50010788,4
a7424eea980e2f8fbba0ee9288c2e66e,50013864,2
a7424eea980e2f8fbba0ee9288c2e66e,50025705,1
a74a3078b013b3afb31325d80f4b70f2,30,1
a74bd96ac6832a7d2d2655550c9ebf2d,122852001,1
a74bd96ac6832a7d2d2655550c9ebf2d,1801,3
a74bd96ac6832a7d2d2655550c9ebf2d,201273575,2
a74bd96ac6832a7d2d2655550c9ebf2d,25,1
a74bd96ac6832a7d2d2655550c9ebf2d,50002768,1
a74bd96ac6832a7d2d2655550c9ebf2d,50016348,1
a74bd96ac6832a7d2d2655550c9ebf2d,50050359,2
a7532b1398904a51a5be836b621433de,50018004,1
a7532b1398904a51a5be836b621433de,50020611,1
a7532b1398904a51a5be836b621433de,50026316,1
a75ffec38f71cb761610d3d684fd9c01,16,6
a75ffec38f71cb761610d3d684fd9c01,50011740,1
a75ffec38f71cb761610d3d684fd9c01,50016349,6
a761626e930f425a04ecb768f4a9a944,16,1
a761626e930f425a04ecb768f4a9a944,1625,1
a761626e930f425a04ecb768f4a9a944,50002768,1
a761626e930f425a04ecb768f4a9a944,50016349,1
a765ea720690a2d47642f79e353d7158,50025705,1
a76a6dfe998ad8d07cc6b8ef002c9451,11,2
a76a6dfe998ad8d07cc6b8ef002c9451,122852001,3
a76a6dfe998ad8d07cc6b8ef002c9451,122950001,5
a76a6dfe998ad8d07cc6b8ef002c9451,124484008,1
a76a6dfe998ad8d07cc6b8ef002c9451,16,1
a76a6dfe998ad8d07cc6b8ef002c9451,201156706,1
a76a6dfe998ad8d07cc6b8ef002c9451,201162107,1
a76a6dfe998ad8d07cc6b8ef002c9451,21,3
a76a6dfe998ad8d07cc6b8ef002c9451,25,5
a76a6dfe998ad8d07cc6b8ef002c9451,28,3
a76a6dfe998ad8d07cc6b8ef002c9451,29,3
a76a6dfe998ad8d07cc6b8ef002c9451,50006842,3
a76a6dfe998ad8d07cc6b8ef002c9451,50007216,2
a76a6dfe998ad8d07cc6b8ef002c9451,50007218,2
a76a6dfe998ad8d07cc6b8ef002c9451,50008090,14
a76a6dfe998ad8d07cc6b8ef002c9451,50010404,1
a76a6dfe998ad8d07cc6b8ef002c9451,50010728,4
